id,label
533,0
534,0
535,0
536,0
537,1
538,1
539,0
540,1
541,0
542,1
543,0
544,0
545,0
546,1
547,0
548,1
549,0
550,1
551,1
552,0
553,1
554,0
555,0
556,0
557,0
558,1
559,1
560,0
561,0
562,0
563,0
564,1
565,0
566,1
567,0
568,0
569,0
570,0
571,1
572,1
573,0
574,1
575,0
576,0
577,0
578,0
579,1
580,1
581,0
582,0
583,0
584,0
585,1
586,0
587,0
588,0
589,0
590,1
591,0
592,1
593,0
594,0
595,1
596,0
597,0
598,0
599,1
600,0
601,0
602,0
603,1
604,0
605,0
606,1
607,0
608,0
609,0
610,1
611,0
612,0
613,1
614,1
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,1
628,1
629,0
630,0
631,1
632,0
633,0
634,1
635,0
636,0
637,0
638,0
639,1
640,1
641,0
642,0
643,0
644,1
645,0
646,0
647,0
648,1
649,0
650,0
651,0
652,1
653,0
654,0
655,1
656,0
657,0
658,0
659,0
660,1
661,1
662,0
663,0
664,0
665,0
666,0
667,0
668,1
669,0
670,0
671,0
672,0
673,1
674,0
675,0
676,0
677,0
678,1
679,1
680,0
681,0
682,1
683,1
684,1
685,0
686,0
687,0
688,0
689,0
690,1
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,1
708,0
709,0
710,0
711,0
712,1
713,0
714,1
715,1
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,1
725,0
726,0
727,0
728,1
729,1
730,1
731,0
732,0
733,1
734,0
735,1
736,0
737,1
738,0
739,0
740,0
741,0
742,0
743,1
744,0
745,0
746,1
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,1
755,1
756,1
757,0
758,0
759,1
760,1
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,1
771,0
772,0
773,0
774,0
775,0
776,0
777,1
778,0
779,0
780,0
781,1
782,1
783,0
784,0
785,0
786,0
787,0
788,1
789,0
790,1
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,1
800,0
801,1
802,0
803,0
804,0
805,0
806,1
807,0
808,0
809,0
810,1
811,1
812,0
813,0
814,0
815,1
816,0
817,0
818,0
819,1
820,1
821,0
822,0
823,0
824,1
825,0
826,0
827,1
828,0
829,0
830,1
831,0
832,0
833,0
834,1
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,1
845,1
846,0
847,0
848,1
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,1
874,1
875,0
876,1
877,0
878,0
879,0
880,0
881,1
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,1
892,1
893,0
894,0
895,0
896,0
897,1
898,0
899,0
900,0
901,0
902,0
903,1
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,1
919,0
920,0
921,0
922,1
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,1
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,1
953,0
954,0
955,0
956,0
957,0
958,1
959,0
960,0
961,0
962,1
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,1
974,1
975,0
976,1
977,0
978,0
979,0
980,1
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,1
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,1
1001,0
1002,0
1003,1
1004,0
1005,0
1006,0
1007,0
1008,1
1009,0
1010,0
1011,0
1012,1
1013,0
1014,0
1015,0
1016,0
1017,0
1018,1
1019,0
1020,1
1021,0
1022,0
1023,0
1024,0
1025,1
1026,1
1027,1
1028,0
1029,1
1030,0
1031,1
1032,0
1033,1
1034,1
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,1
1045,0
1046,1
1047,0
1048,0
1049,0
1050,1
1051,0
1052,1
1053,0
1054,0
1055,0
1056,0
1057,1
1058,0
1059,0
1060,0
1061,1
1062,0
1063,0
1064,0
1065,0
1066,0
1067,1
1068,0
1069,1
1070,0
1071,0
1072,0
1073,0
1074,1
1075,0
1076,0
1077,0
1078,0
1079,1
1080,0
1081,1
1082,1
1083,1
1084,0
1085,1
1086,0
1087,1
1088,1
1089,1
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,1
1102,0
1103,0
1104,0
1105,0
1106,1
1107,0
1108,1
1109,1
1110,1
1111,0
1112,0
1113,0
1114,1
1115,0
1116,0
1117,0
1118,0
1119,0
1120,1
1121,0
1122,0
1123,1
1124,0
1125,0
1126,0
1127,0
1128,1
1129,1
1130,0
1131,0
1132,0
1133,1
1134,0
1135,1
1136,0
1137,0
1138,1
1139,0
1140,0
1141,0
1142,1
1143,0
1144,0
1145,1
1146,1
1147,1
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,1
1157,0
1158,0
1159,0
1160,1
1161,0
1162,1
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,1
1172,0
1173,0
1174,1
1175,0
1176,0
1177,1
1178,1
1179,0
1180,0
1181,0
1182,0
1183,0
1184,1
1185,0
1186,0
1187,1
1188,0
1189,0
1190,0
1191,1
1192,0
1193,1
1194,0
1195,0
1196,1
1197,1
1198,1
1199,0
1200,1
1201,1
1202,0
1203,0
1204,0
1205,0
1206,1
1207,0
1208,1
1209,0
1210,0
1211,1
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,1
1221,0
1222,1
1223,1
1224,0
1225,0
1226,0
1227,0
1228,0
1229,1
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,1
1240,0
1241,1
1242,0
1243,0
1244,1
1245,0
1246,0
1247,0
1248,0
1249,0
1250,0
1251,0
1252,1
1253,0
1254,1
1255,1
1256,0
1257,0
1258,0
1259,0
1260,0
1261,0
1262,0
1263,1
1264,1
1265,0
1266,1
1267,0
1268,0
1269,0
1270,1
1271,1
1272,0
1273,1
1274,0
1275,1
1276,0
1277,0
1278,0
1279,1
1280,0
1281,0
1282,0
1283,0
1284,0
1285,1
1286,1
1287,0
1288,1
1289,0
1290,0
1291,0
1292,0
1293,0
1294,0
1295,0
1296,0
1297,1
1298,0
1299,1
1300,0
1301,0
1302,0
1303,0
1304,1
1305,1
1306,0
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,1
1314,1
1315,0
1316,0
1317,0
1318,1
1319,0
1320,0
1321,1
1322,1
1323,0
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,1
1337,0
1338,1
1339,1
1340,0
1341,0
1342,1
1343,0
1344,0
1345,0
1346,0
1347,0
1348,1
1349,0
1350,0
1351,0
1352,0
1353,0
1354,0
1355,0
1356,0
1357,1
1358,1
1359,0
1360,1
1361,1
1362,1
1363,0
1364,0
1365,0
1366,0
1367,0
1368,0
1369,0
1370,0
1371,1
1372,0
1373,0
1374,0
1375,1
1376,1
1377,1
1378,0
1379,1
1380,0
1381,0
1382,0
1383,0
1384,0
1385,0
1386,1
1387,0
1388,0
1389,0
1390,1
1391,0
1392,0
1393,0
1394,0
1395,0
1396,1
1397,0
1398,0
1399,0
1400,0
1401,1
1402,0
1403,1
1404,0
1405,1
1406,0
1407,0
1408,1
1409,1
1410,0
1411,0
1412,1
1413,0
1414,1
1415,0
1416,0
1417,0
1418,0
1419,0
1420,1
1421,0
1422,0
1423,1
1424,0
1425,1
1426,0
1427,0
1428,0
1429,0
1430,0
1431,1
1432,0
1433,0
1434,0
1435,0
1436,0
1437,0
1438,0
1439,0
1440,1
1441,1
1442,0
1443,0
1444,0
1445,1
1446,0
1447,1
1448,0
1449,0
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,1
1457,1
1458,1
1459,0
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,0
1467,1
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,0
1475,0
1476,1
1477,1
1478,1
1479,0
1480,1
1481,0
1482,0
1483,1
1484,0
1485,0
1486,1
1487,0
1488,1
1489,0
1490,0
1491,0
1492,0
1493,0
1494,1
1495,0
1496,0
1497,1
1498,0
1499,0
1500,0
1501,0
1502,1
1503,0
1504,1
1505,0
1506,1
1507,0
1508,0
1509,0
1510,0
1511,0
1512,1
1513,1
1514,1
1515,1
1516,0
1517,0
1518,0
1519,0
1520,0
1521,1
1522,1
1523,0
1524,0
1525,0
1526,0
1527,1
1528,1
1529,0
1530,0
1531,0
1532,1
1533,0
1534,0
1535,0
1536,0
1537,0
1538,1
1539,0
1540,0
1541,1
1542,1
1543,0
1544,0
1545,0
1546,1
1547,1
1548,1
1549,0
1550,0
1551,0
1552,1
1553,1
1554,0
1555,0
1556,1
1557,0
1558,1
1559,0
1560,0
1561,0
1562,0
1563,1
1564,0
1565,0
1566,1
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,1
1585,0
1586,0
1587,0
1588,1
1589,0
1590,0
1591,1
1592,0
1593,1
1594,1
1595,0
1596,0
1597,0
1598,0
1599,0
1600,1
1601,0
1602,0
1603,1
1604,0
1605,0
1606,1
1607,0
1608,0
1609,1
1610,0
1611,0
1612,1
1613,0
1614,0
1615,0
1616,1
1617,1
1618,0
1619,1
1620,1
1621,0
1622,1
1623,0
1624,1
1625,0
1626,0
1627,1
1628,1
1629,0
1630,1
1631,0
1632,0
1633,0
1634,0
1635,1
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,1
1647,0
1648,0
1649,0
1650,0
1651,1
1652,1
1653,0
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,1
1662,0
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,1
1670,0
1671,0
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,1
1682,0
1683,1
1684,0
1685,0
1686,1
1687,1
1688,0
1689,0
1690,0
1691,1
1692,1
1693,1
1694,0
1695,0
1696,1
1697,0
1698,0
1699,0
1700,0
1701,0
1702,0
1703,0
1704,1
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,0
1712,0
1713,0
1714,0
1715,0
1716,1
1717,0
1718,0
1719,0
1720,0
1721,0
1722,1
1723,1
1724,0
1725,0
1726,1
1727,0
1728,0
1729,0
1730,1
1731,1
1732,0
1733,0
1734,0
1735,0
1736,1
1737,1
1738,0
1739,0
1740,0
1741,0
1742,0
1743,1
1744,1
1745,0
1746,0
1747,0
1748,1
1749,0
1750,0
1751,0
1752,0
1753,0
1754,1
1755,0
1756,0
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,0
1764,1
1765,0
1766,1
1767,0
1768,1
1769,1
1770,0
1771,0
1772,1
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,1
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,1
1790,0
1791,0
1792,0
1793,1
1794,1
1795,0
1796,0
1797,0
1798,0
1799,1
1800,1
1801,1
1802,1
1803,0
1804,0
1805,0
1806,0
1807,1
1808,0
1809,0
1810,0
1811,1
1812,0
1813,0
1814,0
1815,1
1816,0
1817,0
1818,0
1819,0
1820,1
1821,1
1822,1
1823,0
1824,0
1825,0
1826,0
1827,1
1828,1
1829,0
1830,0
1831,0
1832,0
1833,1
1834,1
1835,1
1836,0
1837,0
1838,0
1839,0
1840,0
1841,1
1842,0
1843,1
1844,0
1845,0
1846,1
1847,0
1848,0
1849,0
1850,0
1851,1
1852,1
1853,0
1854,1
1855,0
1856,1
1857,0
1858,1
1859,1
1860,0
1861,0
1862,0
1863,1
1864,0
1865,0
1866,0
1867,0
1868,1
1869,0
1870,1
1871,0
1872,0
1873,1
1874,1
1875,0
1876,0
1877,0
1878,0
1879,0
1880,0
1881,1
1882,1
1883,0
1884,0
1885,0
1886,0
1887,1
1888,0
1889,0
1890,0
1891,0
1892,1
1893,0
1894,0
1895,1
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,1
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,1
1923,0
1924,0
1925,1
1926,0
1927,0
1928,0
1929,0
1930,1
1931,1
1932,1
1933,0
1934,0
1935,0
1936,0
1937,0
1938,1
1939,0
1940,1
1941,0
1942,0
1943,0
1944,1
1945,0
1946,0
1947,1
1948,0
1949,0
1950,1
1951,0
1952,1
1953,0
1954,1
1955,1
1956,0
1957,1
1958,0
1959,0
1960,0
1961,0
1962,1
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,1
1970,1
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,1
1981,0
1982,0
1983,0
1984,1
1985,1
1986,1
1987,0
1988,0
1989,1
1990,1
1991,0
1992,1
1993,0
1994,0
1995,0
1996,1
1997,0
1998,0
1999,1
2000,0
2001,1
2002,1
2003,0
2004,0
2005,0
2006,0
2007,1
2008,1
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,1
2023,0
2024,0
2025,1
2026,0
2027,1
2028,0
2029,0
2030,0
2031,1
2032,1
2033,0
2034,1
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,1
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2068,1
2069,0
2070,1
2071,1
2072,0
2073,0
2074,0
2075,1
2076,0
2077,0
2078,0
2079,0
2080,1
2081,1
2082,0
2083,0
2084,0
2085,0
2086,0
2087,1
2088,0
2089,0
2090,0
2091,0
2092,0
2093,0
2094,0
2095,1
2096,0
2097,1
2098,0
2099,1
2100,0
2101,0
2102,0
2103,0
2104,1
2105,0
2106,0
2107,0
2108,0
2109,0
2110,0
2111,0
2112,0
2113,1
2114,0
2115,0
2116,0
2117,0
2118,0
2119,0
2120,1
2121,1
2122,0
2123,1
2124,0
2125,1
2126,0
2127,0
2128,0
2129,0
2130,0
2131,0
2132,0
2133,0
2134,0
2135,0
2136,1
2137,0
2138,1
2139,0
2140,0
2141,1
2142,0
2143,0
2144,0
2145,0
2146,1
2147,0
2148,0
2149,0
2150,1
2151,0
2152,0
2153,0
2154,1
2155,0
2156,0
2157,0
2158,1
2159,0
2160,0
2161,0
2162,0
2163,0
2164,0
2165,1
2166,1
2167,0
2168,0
2169,0
2170,0
2171,0
2172,0
2173,0
2174,0
2175,0
2176,0
2177,0
2178,1
2179,1
2180,0
2181,0
2182,0
2183,0
2184,1
2185,0
2186,1
2187,0
2188,0
2189,0
2190,0
2191,1
2192,0
2193,1
2194,1
2195,0
2196,1
2197,1
2198,0
2199,0
2200,0
2201,0
2202,1
2203,1
2204,0
2205,1
2206,0
2207,0
2208,0
2209,0
2210,0
2211,0
2212,0
2213,0
2214,0
2215,0
2216,0
2217,0
2218,0
2219,0
2220,1
2221,1
2222,1
2223,0
2224,0
2225,0
2226,0
2227,0
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,1
2238,1
2239,0
2240,0
2241,0
2242,1
2243,0
2244,0
2245,0
2246,0
2247,1
2248,0
2249,0
2250,0
2251,1
2252,0
2253,1
2254,1
2255,0
2256,0
2257,0
2258,1
2259,0
2260,1
2261,0
2262,1
2263,0
2264,0
2265,1
2266,0
2267,1
2268,0
2269,0
2270,0
2271,0
2272,0
2273,0
2274,1
2275,1
2276,0
2277,0
2278,1
2279,0
2280,0
2281,1
2282,0
2283,0
2284,0
2285,0
2286,0
2287,1
2288,1
2289,0
2290,0
2291,0
2292,0
2293,1
2294,1
2295,0
2296,0
2297,1
2298,0
2299,1
2300,0
2301,1
2302,0
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,0
2310,1
2311,0
2312,0
2313,0
2314,0
2315,0
2316,0
2317,0
2318,1
2319,0
2320,0
2321,0
2322,0
2323,0
2324,0
2325,0
2326,1
2327,0
2328,0
2329,1
2330,1
2331,0
2332,0
2333,0
2334,0
2335,1
2336,1
2337,1
2338,0
2339,0
2340,0
2341,0
2342,0
2343,0
2344,0
2345,0
2346,0
2347,0
2348,0
2349,0
2350,1
2351,1
2352,1
2353,1
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0
2360,0
2361,0
2362,0
2363,0
2364,0
2365,0
2366,1
2367,1
2368,0
2369,1
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,1
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,0
2388,1
2389,0
2390,0
2391,0
2392,0
2393,1
2394,1
2395,0
2396,1
2397,0
2398,0
2399,0
2400,1
2401,0
2402,1
2403,0
2404,0
2405,0
2406,1
2407,0
2408,1
2409,1
2410,0
2411,0
2412,0
2413,0
2414,0
2415,0
2416,0
2417,0
2418,1
2419,0
2420,0
2421,0
2422,0
2423,0
2424,0
2425,0
2426,0
2427,0
2428,0
2429,0
2430,1
2431,0
2432,0
2433,0
2434,0
2435,0
2436,0
2437,1
2438,0
2439,0
2440,0
2441,1
2442,0
2443,0
2444,0
2445,0
2446,0
2447,0
2448,0
2449,1
2450,0
2451,0
2452,0
2453,0
2454,1
2455,0
2456,1
2457,1
2458,0
2459,1
2460,0
2461,1
2462,0
2463,0
2464,0
2465,0
2466,0
2467,0
2468,0
2469,0
2470,0
2471,0
2472,0
2473,0
2474,0
2475,1
2476,0
2477,0
2478,1
2479,0
2480,1
2481,0
2482,0
2483,0
2484,1
2485,1
2486,0
2487,0
2488,0
2489,0
2490,0
2491,0
2492,0
2493,0
2494,0
2495,0
2496,1
2497,0
2498,0
2499,0
2500,1
2501,0
2502,1
2503,1
2504,1
2505,1
2506,0
2507,0
2508,0
2509,0
2510,1
2511,0
2512,0
2513,0
2514,0
2515,0
2516,0
2517,0
2518,1
2519,1
2520,0
2521,0
2522,1
2523,0
2524,1
2525,0
2526,0
2527,0
2528,1
2529,0
2530,0
2531,0
2532,0
2533,0
2534,1
2535,0
2536,0
2537,0
2538,0
2539,0
2540,0
2541,0
2542,1
2543,0
2544,0
2545,0
2546,0
2547,1
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,1
2557,0
2558,1
2559,0
2560,0
2561,0
2562,0
2563,1
2564,0
2565,0
2566,0
2567,0
2568,1
2569,0
2570,1
2571,0
2572,0
2573,0
2574,0
2575,0
2576,1
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,1
2586,0
2587,0
2588,1
2589,0
2590,1
2591,1
2592,0
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0
2599,1
2600,0
2601,1
2602,0
2603,1
2604,0
2605,0
2606,0
2607,0
2608,1
2609,1
2610,0
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0
2617,1
2618,0
2619,0
2620,0
2621,0
2622,0
2623,0
2624,0
2625,1
2626,0
2627,1
2628,0
2629,0
2630,0
2631,1
2632,0
2633,0
2634,1
2635,0
2636,0
2637,1
2638,1
2639,1
2640,1
2641,0
2642,0
2643,0
2644,0
2645,0
2646,0
2647,0
2648,0
2649,0
2650,0
2651,0
2652,0
2653,0
2654,1
2655,0
2656,0
2657,1
2658,1
2659,0
2660,0
2661,0
2662,1
2663,1
2664,0
2665,0
2666,0
2667,0
2668,1
2669,0
2670,0
2671,1
2672,1
2673,0
2674,1
2675,0
2676,0
2677,1
2678,1
2679,0
2680,0
2681,0
2682,0
2683,0
2684,0
2685,1
2686,1
2687,0
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0
2696,0
2697,0
2698,0
2699,1
2700,0
2701,1
2702,0
2703,0
2704,0
2705,0
2706,0
2707,0
2708,0
2709,0
2710,0
2711,0
2712,0
2713,1
2714,1
2715,0
2716,0
2717,0
2718,0
2719,0
2720,0
2721,0
2722,1
2723,1
2724,0
2725,0
2726,1
2727,0
2728,0
2729,0
2730,0
2731,1
2732,0
2733,0
2734,0
2735,0
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,0
2744,1
2745,1
2746,0
2747,0
2748,0
2749,1
2750,0
2751,0
2752,0
2753,0
2754,0
2755,1
2756,0
2757,1
2758,0
2759,0
2760,0
2761,0
2762,0
2763,1
2764,1
2765,0
2766,0
2767,0
2768,0
2769,0
2770,1
2771,0
2772,0
2773,0
2774,1
2775,0
2776,0
2777,0
2778,0
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,1
2789,0
2790,0
2791,0
2792,1
2793,0
2794,1
2795,0
2796,0
2797,1
2798,0
2799,0
2800,1
2801,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,1
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,1
2815,1
2816,0
2817,0
2818,1
2819,1
2820,1
2821,0
2822,0
2823,1
2824,0
2825,0
2826,0
2827,1
2828,0
2829,1
2830,1
2831,0
2832,0
2833,0
2834,0
2835,0
2836,0
2837,0
2838,0
2839,0
2840,1
2841,0
2842,0
2843,0
2844,1
2845,0
2846,0
2847,0
2848,0
2849,0
2850,0
2851,0
2852,0
2853,0
2854,0
2855,0
2856,1
2857,0
2858,0
2859,0
2860,0
2861,1
2862,0
2863,0
2864,1
2865,0
2866,1
2867,1
2868,0
2869,0
2870,0
2871,0
2872,0
2873,0
2874,1
2875,0
2876,0
2877,0
2878,0
2879,1
2880,0
2881,0
2882,1
2883,0
2884,0
2885,0
2886,0
2887,1
2888,1
2889,0
2890,1
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,1
2898,1
2899,0
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,1
2909,1
2910,0
2911,1
2912,1
2913,0
2914,0
2915,0
2916,0
2917,0
2918,1
2919,0
2920,1
2921,1
2922,0
2923,0
2924,0
2925,0
2926,0
2927,0
2928,1
2929,1
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,0
2943,0
2944,0
2945,0
2946,0
2947,0
2948,1
2949,0
2950,1
2951,1
2952,1
2953,1
2954,0
2955,0
2956,0
2957,1
2958,0
2959,0
2960,0
2961,0
2962,0
2963,0
2964,0
2965,0
2966,0
2967,0
2968,0
2969,0
2970,0
2971,0
2972,0
2973,0
2974,1
2975,0
2976,0
2977,0
2978,1
2979,0
2980,0
2981,0
2982,0
2983,0
2984,1
2985,0
2986,0
2987,1
2988,0
2989,0
2990,0
2991,1
2992,1
2993,0
2994,0
2995,0
2996,0
2997,1
